

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 14884           
  Cones                  : 0               
  Scalar variables       : 14763           
  Matrix variables       : 0               
  Integer variables      : 14762           

Optimizer started.
Mixed integer optimizer started.
Threads used: 6
Presolve started.
Presolve terminated. Time = 1.22
Presolved problem: 14763 variables, 14884 constraints, 58685 non-zeros
Presolved problem: 0 general integer, 14762 binary, 1 continuous
Clique table size: 14762
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
25152    24860    1353     336      7.2111000000e-01     6.1858737780e-01     14.22       2136.3
25175    24883    1358     232      7.2111000000e-01     6.1858737780e-01     14.22       2138.4
25204    24912    1359     339      7.2111000000e-01     6.1858737780e-01     14.22       2142.5
25243    24951    1360     233      7.2111000000e-01     6.1858737780e-01     14.22       2145.4
25267    24975    1362     342      7.2111000000e-01     6.1858737780e-01     14.22       2148.3
25290    24998    1363     235      7.2111000000e-01     6.1858737780e-01     14.22       2150.3
25319    25027    1366     345      7.2111000000e-01     6.1858737780e-01     14.22       2152.9
25355    25063    1368     101      7.2111000000e-01     6.1858737780e-01     14.22       2154.6
25378    25086    1371     271      7.2111000000e-01     6.1858737780e-01     14.22       2157.6
25401    25109    1376     270      7.2111000000e-01     6.1858737780e-01     14.22       2160.4
25429    25137    1380     271      7.2111000000e-01     6.1858737780e-01     14.22       2162.8
25441    25149    1380     271      7.2111000000e-01     6.1858737780e-01     14.22       2166.1
25468    25176    1385     237      7.2111000000e-01     6.1858737780e-01     14.22       2169.2
25496    25204    1383     105      7.2111000000e-01     6.1858737780e-01     14.22       2171.8
25520    25228    1387     238      7.2111000000e-01     6.1858737780e-01     14.22       2173.8
25549    25257    1388     238      7.2111000000e-01     6.1867374108e-01     14.21       2175.5
25600    25308    1389     239      7.2111000000e-01     6.1869717481e-01     14.20       2177.3
25623    25331    1392     282      7.2111000000e-01     6.1869717481e-01     14.20       2178.4
25675    25383    1386     288      7.2111000000e-01     6.1869717481e-01     14.20       2179.4
25720    25428    1391     288      7.2111000000e-01     6.1869717481e-01     14.20       2180.9
25755    25463    1392     139      7.2111000000e-01     6.1869717481e-01     14.20       2183.3
25794    25502    1395     241      7.2111000000e-01     6.1869717481e-01     14.20       2185.3
25827    25535    1392     412      7.2111000000e-01     6.1869717481e-01     14.20       2187.8
25879    25587    1392     242      7.2111000000e-01     6.1869717481e-01     14.20       2190.2
25909    25617    1396     243      7.2111000000e-01     6.1869717481e-01     14.20       2192.5
25923    25631    1398     287      7.2111000000e-01     6.1869717481e-01     14.20       2194.7
25941    25649    1402     244      7.2111000000e-01     6.1869717481e-01     14.20       2196.6
25969    25677    1404     292      7.2111000000e-01     6.1869717481e-01     14.20       2198.4
25991    25699    1402     295      7.2111000000e-01     6.1869717481e-01     14.20       2201.3
26011    25719    1404     297      7.2111000000e-01     6.1869717481e-01     14.20       2204.2
26041    25749    1406     246      7.2111000000e-01     6.1869717481e-01     14.20       2206.1
26064    25772    1409     300      7.2111000000e-01     6.1869717481e-01     14.20       2208.5
26079    25787    1408     300      7.2111000000e-01     6.1869717481e-01     14.20       2212.0
26107    25815    1406     302      7.2111000000e-01     6.1869717481e-01     14.20       2214.5
26135    25843    1408     247      7.2111000000e-01     6.1869717481e-01     14.20       2217.9
26164    25872    1409     303      7.2111000000e-01     6.1869717481e-01     14.20       2222.9
26178    25886    1409     303      7.2111000000e-01     6.1869717481e-01     14.20       2226.3
26199    25907    1410     305      7.2111000000e-01     6.1869717481e-01     14.20       2229.5
26217    25925    1412     307      7.2111000000e-01     6.1869717481e-01     14.20       2231.5
26238    25946    1413     308      7.2111000000e-01     6.1869717481e-01     14.20       2233.3
26255    25963    1412     311      7.2111000000e-01     6.1869717481e-01     14.20       2235.3
26270    25978    1413     313      7.2111000000e-01     6.1869717481e-01     14.20       2237.7
26294    26002    1413     153      7.2111000000e-01     6.1869717481e-01     14.20       2239.5
26323    26031    1414     250      7.2111000000e-01     6.1869717481e-01     14.20       2242.1
26350    26058    1417     160      7.2111000000e-01     6.1869717481e-01     14.20       2244.4
26366    26074    1419     161      7.2111000000e-01     6.1869717481e-01     14.20       2246.5
26378    26086    1419     227      7.2111000000e-01     6.1869717481e-01     14.20       2249.0
26401    26109    1424     227      7.2111000000e-01     6.1869717481e-01     14.20       2250.3
26429    26137    1424     251      7.2111000000e-01     6.1869717481e-01     14.20       2252.2
26453    26161    1424     321      7.2111000000e-01     6.1869717481e-01     14.20       2253.9
26491    26199    1428     165      7.2111000000e-01     6.1869717481e-01     14.20       2255.5
26520    26228    1427     165      7.2111000000e-01     6.1869717481e-01     14.20       2257.8
26543    26251    1430     252      7.2111000000e-01     6.1869717481e-01     14.20       2260.4
26567    26275    1428     253      7.2111000000e-01     6.1869717481e-01     14.20       2262.6
26590    26298    1429     127      7.2111000000e-01     6.1869717481e-01     14.20       2265.3
26616    26324    1431     127      7.2111000000e-01     6.1869717481e-01     14.20       2267.7
26636    26344    1435     167      7.2111000000e-01     6.1869717481e-01     14.20       2270.5
26659    26367    1434     254      7.2111000000e-01     6.1869717481e-01     14.20       2272.8
26675    26383    1436     168      7.2111000000e-01     6.1869717481e-01     14.20       2274.3
26698    26406    1439     169      7.2111000000e-01     6.1869717481e-01     14.20       2275.7
26741    26449    1438     169      7.2111000000e-01     6.1869717481e-01     14.20       2278.5
26763    26471    1438     170      7.2111000000e-01     6.1869717481e-01     14.20       2280.6
26788    26496    1441     170      7.2111000000e-01     6.1869717481e-01     14.20       2282.4
26809    26517    1444     255      7.2111000000e-01     6.1869717481e-01     14.20       2284.3
26838    26546    1447     234      7.2111000000e-01     6.1869717481e-01     14.20       2286.0
26866    26574    1447     234      7.2111000000e-01     6.1869717481e-01     14.20       2288.3
26889    26597    1446     255      7.2111000000e-01     6.1894892382e-01     14.17       2291.1
26924    26632    1447     256      7.2111000000e-01     6.1894892382e-01     14.17       2293.3
26962    26670    1451     174      7.2111000000e-01     6.1894892382e-01     14.17       2294.8
27015    26723    1454     257      7.2111000000e-01     6.1894892382e-01     14.17       2297.0
27033    26741    1458     240      7.2111000000e-01     6.1894892382e-01     14.17       2298.4
27070    26778    1461     257      7.2111000000e-01     6.1917681473e-01     14.14       2299.9
27090    26798    1461     242      7.2111000000e-01     6.1917681473e-01     14.14       2301.1
27113    26821    1458     258      7.2111000000e-01     6.1917681473e-01     14.14       2302.3
27125    26833    1462     179      7.2111000000e-01     6.1917681473e-01     14.14       2303.6
27157    26865    1466     258      7.2111000000e-01     6.1965728481e-01     14.07       2305.2
27172    26880    1465     459      7.2111000000e-01     6.1965728481e-01     14.07       2308.0
27193    26901    1468     184      7.2111000000e-01     6.1965728481e-01     14.07       2310.1
27212    26920    1473     184      7.2111000000e-01     6.1965728481e-01     14.07       2311.2
27230    26938    1477     185      7.2111000000e-01     6.1965728481e-01     14.07       2312.9
27260    26968    1475     185      7.2111000000e-01     6.1965728481e-01     14.07       2314.9
27280    26988    1477     186      7.2111000000e-01     6.1965728481e-01     14.07       2317.5
27310    27018    1477     186      7.2111000000e-01     6.1965728481e-01     14.07       2320.4
27321    27029    1476     187      7.2111000000e-01     6.1965728481e-01     14.07       2322.8
27340    27048    1477     188      7.2111000000e-01     6.1965728481e-01     14.07       2324.2
27359    27067    1476     242      7.2111000000e-01     6.1965728481e-01     14.07       2327.6
27381    27089    1480     245      7.2111000000e-01     6.1965728481e-01     14.07       2329.3
27406    27114    1481     249      7.2111000000e-01     6.1965728481e-01     14.07       2330.8
27426    27134    1479     250      7.2111000000e-01     6.1965728481e-01     14.07       2333.5
27455    27163    1482     251      7.2111000000e-01     6.1965728481e-01     14.07       2334.7
27467    27175    1480     252      7.2111000000e-01     6.1965728481e-01     14.07       2337.3
27496    27204    1483     253      7.2111000000e-01     6.1965728481e-01     14.07       2340.0
27533    27241    1486     255      7.2111000000e-01     6.1965728481e-01     14.07       2342.1
27560    27268    1485     256      7.2111000000e-01     6.1965728481e-01     14.07       2344.9
27585    27293    1486     256      7.2111000000e-01     6.1965728481e-01     14.07       2345.7
27613    27321    1488     257      7.2111000000e-01     6.1965728481e-01     14.07       2347.6
27638    27346    1491     257      7.2111000000e-01     6.1965728481e-01     14.07       2349.3
27665    27373    1492     190      7.2111000000e-01     6.1965728481e-01     14.07       2352.4
27697    27405    1492     265      7.2111000000e-01     6.1965728481e-01     14.07       2354.5
27733    27441    1494     193      7.2111000000e-01     6.1965728481e-01     14.07       2357.3
27775    27483    1494     194      7.2111000000e-01     6.1965728481e-01     14.07       2359.6
27819    27527    1490     195      7.2111000000e-01     6.1965728481e-01     14.07       2362.3
27858    27566    1497     195      7.2111000000e-01     6.1965728481e-01     14.07       2366.8
27874    27582    1495     197      7.2111000000e-01     6.1965728481e-01     14.07       2369.1
27894    27602    1499     198      7.2111000000e-01     6.1965728481e-01     14.07       2370.8
27919    27627    1500     267      7.2111000000e-01     6.1965728481e-01     14.07       2372.6
27947    27655    1500     199      7.2111000000e-01     6.1965728481e-01     14.07       2375.1
27981    27689    1498     200      7.2111000000e-01     6.1965728481e-01     14.07       2377.3
28029    27737    1498     258      7.2111000000e-01     6.1965728481e-01     14.07       2379.1
28058    27766    1503     156      7.2111000000e-01     6.1965728481e-01     14.07       2380.0
28075    27783    1500     158      7.2111000000e-01     6.1965728481e-01     14.07       2381.6
28094    27802    1501     268      7.2111000000e-01     6.1965728481e-01     14.07       2383.4
28118    27826    1505     158      7.2111000000e-01     6.1965728481e-01     14.07       2385.2
28148    27856    1507     268      7.2111000000e-01     6.2004257373e-01     14.02       2386.5
28176    27884    1505     103      7.2111000000e-01     6.2004257373e-01     14.02       2388.8
28204    27912    1505     269      7.2111000000e-01     6.2004257373e-01     14.02       2390.5
28222    27930    1503     367      7.2111000000e-01     6.2004257373e-01     14.02       2393.1
28252    27959    1501     206      7.2111000000e-01     6.2004257373e-01     14.02       2395.0
28271    27978    1502     206      7.2111000000e-01     6.2004257373e-01     14.02       2397.3
28307    28014    1498     207      7.2111000000e-01     6.2004257373e-01     14.02       2400.3
